# [0]SEQN, [1]Timestamp, [2]VCC, [3]Gyro_X, [4]Gyro_Y, [5]Gyro_Z, [6]Acc_X, [7]Acc_Y, [8]Acc_Z, [9]Magn_X, [10]Magn_Y, [11]Magn_Z, [12]Temp, [13]Aux_ADC
90772,117853551610874,5.058456,-6.35,3.55,-0.95,76.3827219855,-0.2285930115,0.0326561445,7.315e-05,2.065e-05,4.75e-06,31.58,0
90772,117853552984023,5.058456,-4.3,3.85,-1.45,80.464740048,-0.2285930115,-0.065312289,7.32e-05,2.07e-05,4.8e-06,31.58,0
90772,117853554086677,5.058456,-2.4,6.6,-1.7,83.469105342,-0.130624578,-0.0326561445,7.33e-05,2.07e-05,4.8e-06,31.58,0
90772,117853555435452,5.058456,-1.5,8.8,-1.65,85.6570670235,0.065312289,-0.6857790345,7.33e-05,2.075e-05,4.8e-06,31.58,0
90772,117853556615840,5.058456,-0.6,8.95,-1.7,87.3551865375,0.8164036125,-0.8164036125,7.335e-05,2.08e-05,4.75e-06,31.58,0
90772,117853557880526,5.058456,-0.8,7.05,-2.05,89.0533060515,0.914372046,-0.195936867,7.34e-05,2.08e-05,4.75e-06,31.58,0
90772,117853559079282,5.060874,-3.9,2.45,-5.1,91.567829178,1.044996624,0.130624578,7.345e-05,2.085e-05,4.75e-06,31.58,0
90772,117853560333002,5.060874,-5.65,-1.4,-7.15,94.2782891715,0.0979684335,0.391873734,7.355e-05,2.09e-05,4.75e-06,31.58,0
90772,117853561566679,5.058456,-6.5,-3.7,-7.75,96.9560930205,-0.783747468,0.195936867,7.36e-05,2.095e-05,4.8e-06,31.58,0
90772,117853562616952,5.058456,-6.05,-5.35,-8.05,99.144054702,-1.4695265025,-1.0776527685,7.37e-05,2.095e-05,4.85e-06,31.58,0
90773,117853564000019,5.058456,-2.1,-5.4,-5.55,100.319675904,-1.5348387915,-1.6001510805,7.375e-05,2.1e-05,4.85e-06,31.58,0
90773,117853565086889,5.058456,-3.25,-4.35,-3.7,101.397328672,-0.914372046,-1.894056381,7.375e-05,2.095e-05,4.9e-06,31.58,0
90773,117853566460807,5.058456,-4.35,-4.4,-1.15,101.364672528,1.763431803,-1.95936867,7.38e-05,2.095e-05,4.95e-06,31.58,0
90773,117853567628623,5.058456,2.6,-4.4,13.55,99.535928436,6.596541189,-1.567494936,7.38e-05,2.09e-05,5e-06,31.58,0
90773,117853568902458,5.058456,8.05,-3.95,32.3,98.0664019335,10.2866855175,-1.30624578,7.37e-05,2.09e-05,5.15e-06,31.58,0
90773,117853570096535,5.058456,16.6,-5.05,51.0,96.3029701305,14.0094859905,-0.8164036125,7.355e-05,2.095e-05,5.3e-06,31.58,0
90773,117853571364713,5.058456,23.15,-5.95,65.65,96.6948438645,14.4666720135,0.065312289,7.33e-05,2.095e-05,5.4e-06,31.58,0
90773,117853572583792,5.058456,14.9,-7.05,56.55,100.613581204,11.2663698525,1.3389019245,7.305e-05,2.095e-05,5.5e-06,31.58,0
90773,117853573630084,5.058456,11.2,-10.55,36.9,104.369037822,8.2620045585,1.9920248145,7.285e-05,2.085e-05,5.55e-06,31.58,0
90773,117853575034243,5.058456,9.75,-13.85,16.75,106.720280226,5.22498312,2.1226493925,7.27e-05,2.065e-05,5.65e-06,31.58,0
90773,117853576094294,5.060874,5.45,-15.55,-0.3,106.067157336,3.2329583055,2.220617826,7.26e-05,2.04e-05,5.8e-06,31.58,0
90773,117853577485812,5.060874,9.05,-13.3,-4.0,102.474981441,2.0573371035,2.024680959,7.245e-05,2.025e-05,5.95e-06,31.58,0
90773,117853578604320,5.060874,9.05,-7.9,-2.1,98.6542125345,2.089993248,2.4492108375,7.235e-05,2.01e-05,6.1e-06,31.58,0
90773,117853579925438,5.060874,10.85,-0.8,0.4,97.3479667545,1.9920248145,2.9063968605,7.23e-05,2e-05,6.25e-06,31.58,0
90773,117853581100797,5.060874,18.9,6.1,1.2,98.425619523,1.828744092,2.743116138,7.23e-05,2.005e-05,6.3e-06,31.58,0
90774,117853582385946,5.060874,21.3,8.8,-0.6,100.613581204,2.547179271,1.9267125255,7.25e-05,2.005e-05,6.25e-06,31.58,0
90774,117853583615712,5.060874,23.75,9.55,-1.4,103.095448186,2.155305537,0.8817159015,7.285e-05,2.015e-05,6.1e-06,31.58,0
90774,117853584643775,5.060874,23.75,8.55,-2.1,104.238413244,1.502182647,0.0,7.325e-05,2.03e-05,6e-06,31.58,0
90774,117853586076988,5.060874,19.35,5.95,-1.95,105.283409868,1.4695265025,-0.457186023,7.37e-05,2.045e-05,5.95e-06,31.58,0
90774,117853587082563,5.060874,24.45,2.0,-1.55,106.622311792,0.849059757,-0.391873734,7.405e-05,2.07e-05,5.9e-06,31.58,0
90774,117853588574652,5.060874,29.25,-2.7,-3.05,107.961213717,0.65312289,-0.195936867,7.44e-05,2.095e-05,5.8e-06,31.58,0
90774,117853589642386,5.058456,31.0,-6.15,-4.15,109.430740219,1.2735896355,-0.0979684335,7.46e-05,2.115e-05,5.8e-06,31.58,0
90774,117853590960082,5.058456,37.65,-8.7,-4.2,109.234803352,1.4695265025,0.0,7.475e-05,2.135e-05,5.8e-06,31.58,0
90774,117853592079009,5.058456,38.75,-7.15,-3.4,106.850904804,2.3185862595,0.522498312,7.475e-05,2.155e-05,5.8e-06,31.72,0
90774,117853593406761,5.058456,39.55,-2.7,-1.5,103.291385053,3.069677583,0.4245298785,7.475e-05,2.17e-05,5.8e-06,31.72,0
90774,117853594654057,5.058456,40.5,0.2,0.55,98.817493257,3.526863606,0.6204667455,7.47e-05,2.185e-05,5.8e-06,31.58,0
90774,117853595653346,5.058456,35.95,3.75,0.85,95.9764086855,3.9513934845,0.7510913235,7.465e-05,2.185e-05,5.75e-06,31.58,0
90774,117853597076921,5.058456,29.95,6.3,-0.1,96.5642192865,4.4738917965,0.2285930115,7.47e-05,2.19e-05,5.75e-06,31.58,0
90774,117853598082216,5.060874,25.15,6.9,-1.3,99.013430124,4.6698286635,0.130624578,7.475e-05,2.195e-05,5.7e-06,31.58,0
90774,117853599535055,5.060874,22.55,8.45,-4.3,103.030135897,4.702484808,0.0,7.485e-05,2.195e-05,5.7e-06,31.58,0
90775,117853600679683,5.060874,23.75,7.45,-6.1,105.577315168,4.5392040855,-0.2285930115,7.49e-05,2.205e-05,5.7e-06,31.58,0
90775,117853601986973,5.060874,24.6,2.85,-5.05,105.675283602,3.6248320395,-0.326561445,7.495e-05,2.205e-05,5.7e-06,31.58,0
90775,117853603090744,5.060874,22.9,-2.65,-4.2,104.7935677,2.873740716,0.065312289,7.495e-05,2.205e-05,5.75e-06,31.58,0
90775,117853604438192,5.060874,21.2,-9.5,-1.05,103.062792042,2.351242404,0.0326561445,7.495e-05,2.21e-05,5.75e-06,31.58,0
90775,117853605661951,5.060874,14.05,-13.95,2.9,102.442325296,1.7960879475,-0.261249156,7.495e-05,2.215e-05,5.75e-06,31.58,0
90775,117853606658447,5.060874,9.55,-13.8,4.65,102.605606019,1.240933491,-0.130624578,7.49e-05,2.23e-05,5.8e-06,31.58,0
90775,117853608074479,5.060874,5.45,-11.25,6.85,102.311700718,0.4898421675,-0.914372046,7.485e-05,2.245e-05,5.85e-06,31.58,0
90775,117853609339304,5.060874,3.65,-4.65,8.2,102.246388429,-0.914372046,-1.0776527685,7.48e-05,2.255e-05,5.85e-06,31.58,0
90775,117853610558384,5.058456,4.75,2.15,8.0,102.18107614,-1.8614002365,-1.044996624,7.465e-05,2.27e-05,5.9e-06,31.58,0
90775,117853611676892,5.058456,3.1,6.5,7.45,101.789202406,-1.567494936,-1.6001510805,7.455e-05,2.27e-05,5.9e-06,31.58,0
90775,117853613012118,5.058456,3.6,11.7,6.85,101.88717084,-0.8164036125,-1.632807225,7.445e-05,2.275e-05,5.9e-06,31.58,0
90775,117853614082435,5.058456,-3.45,11.75,4.15,101.985139273,0.587810601,-2.481866982,7.435e-05,2.28e-05,5.9e-06,31.58,0
90775,117853615462988,5.058456,-8.95,11.5,1.05,101.201391805,2.1226493925,-2.677803849,7.42e-05,2.29e-05,5.95e-06,31.58,0
90775,117853616674455,5.058456,-12.4,10.9,-0.55,100.548268915,2.285930115,-2.6451477045,7.41e-05,2.285e-05,5.85e-06,31.58,0
90775,117853617914836,5.058456,-18.9,6.8,-1.3,99.9604583145,2.155305537,-2.3838985485,7.4e-05,2.285e-05,5.85e-06,31.58,0
90776,117853619082652,5.058456,-17.2,4.8,0.15,99.144054702,2.155305537,-1.30624578,7.39e-05,2.275e-05,5.8e-06,31.58,0
90776,117853620362913,5.058456,-15.8,1.5,3.4,99.5032722915,1.7307756585,-0.979684335,7.38e-05,2.27e-05,5.8e-06,31.58,0
90776,117853621592608,5.058456,-13.7,-0.55,5.55,100.22170747,2.285930115,-0.457186023,7.365e-05,2.28e-05,5.9e-06,31.58,0
90776,117853622668513,5.060874,-6.4,-2.65,5.25,101.103423372,2.743116138,-0.65312289,7.35e-05,2.29e-05,6e-06,31.58,0
90776,117853624037891,5.060874,-5.0,-3.55,3.3,101.88717084,2.5798354155,-1.2082773465,7.33e-05,2.3e-05,6.05e-06,31.58,0
90776,117853625094729,5.060874,-1.65,-3.45,0.35,101.919826984,2.743116138,-1.1429650575,7.3e-05,2.31e-05,6.1e-06,31.58,0
90776,117853626485619,5.060874,2.85,-2.8,-2.75,100.809518071,2.5145231265,-1.240933491,7.275e-05,2.31e-05,6.1e-06,31.58,0
90776,117853627682698,5.060874,3.4,1.85,-4.05,99.5032722915,2.808428427,-0.2285930115,7.255e-05,2.305e-05,6.1e-06,31.58,0
90776,117853628935791,5.060874,3.4,5.5,-3.05,98.229682656,3.200302161,0.849059757,7.235e-05,2.305e-05,6.1e-06,31.58,0
90776,117853630079861,5.060874,-1.1,9.9,-1.95,96.9560930205,3.2982705945,1.8614002365,7.215e-05,2.305e-05,6.05e-06,31.58,0
90776,117853631389175,5.060874,-9.55,12.75,1.1,96.727500009,2.61249156,3.069677583,7.195e-05,2.3e-05,6.05e-06,31.58,0
90776,117853632615588,5.060874,-13.95,11.85,5.3,96.400938564,1.2735896355,3.6901443285,7.17e-05,2.29e-05,6e-06,31.58,0
90776,117853633692122,5.060874,-11.8,9.85,7.85,96.205001697,0.1632807225,4.4085795075,7.15e-05,2.28e-05,5.95e-06,31.58,0
90776,117853635075189,5.058456,-5.0,6.5,9.45,96.3682824195,-0.914372046,4.4738917965,7.13e-05,2.27e-05,5.85e-06,31.58,0
90776,117853636094103,5.058456,5.05,3.6,7.85,96.6948438645,-0.914372046,4.049361918,7.11e-05,2.255e-05,5.85e-06,31.58,0
90777,117853637513138,5.058456,11.85,0.7,3.2,97.249998321,-0.1632807225,3.4288951725,7.09e-05,2.245e-05,5.85e-06,31.58,0
90777,117853638606434,5.058456,13.85,-1.25,-0.85,98.0010896445,0.65312289,1.9267125255,7.065e-05,2.235e-05,5.85e-06,31.58,0
90777,117853639959469,5.058456,11.35,-3.6,-4.55,98.1317142225,1.632807225,0.587810601,7.035e-05,2.225e-05,5.8e-06,31.58,0
90777,117853641095088,5.058456,5.85,-6.65,-6.0,97.6745281995,2.024680959,-0.1632807225,7.01e-05,2.21e-05,5.7e-06,31.58,0
90777,117853642417742,5.058456,-6.55,-8.2,-4.5,97.380622899,1.7960879475,-0.7510913235,6.985e-05,2.195e-05,5.65e-06,31.58,0
90777,117853643640593,5.058456,-17.6,-8.85,-2.5,96.6948438645,1.828744092,-0.65312289,6.96e-05,2.185e-05,5.6e-06,31.58,0
90777,117853644703019,5.060874,-24.25,-8.75,1.05,97.054061454,1.9267125255,-0.1632807225,6.94e-05,2.18e-05,5.45e-06,31.58,0
90778,117853646088670,5.060874,-25.7,-8.5,2.65,97.511247477,2.0573371035,-0.065312289,6.92e-05,2.175e-05,5.35e-06,31.58,0
90778,117853647120575,5.060874,-18.15,-7.1,0.85,98.0664019335,2.1226493925,0.261249156,6.895e-05,2.17e-05,5.25e-06,31.58,0
90778,117853648595483,5.060874,-9.0,-5.65,-1.4,98.752180968,1.763431803,0.718435179,6.88e-05,2.16e-05,5.2e-06,31.58,0
90778,117853649752684,5.058456,-2.55,-3.85,-4.85,98.6542125345,0.4898421675,1.4042142135,6.86e-05,2.15e-05,5.15e-06,31.58,0
90778,117853650995649,5.058456,-0.9,0.1,-6.15,99.1113985575,-0.1632807225,2.3838985485,6.845e-05,2.145e-05,5.15e-06,31.58,0
90778,117853652098932,5.058456,-0.1,2.6,-4.1,98.9807739795,-0.457186023,2.3185862595,6.83e-05,2.14e-05,5.1e-06,31.58,0
90778,117853653448405,5.058456,0.8,4.15,-3.0,98.817493257,-0.7510913235,2.089993248,6.815e-05,2.125e-05,5.1e-06,31.58,0
90778,117853654663504,5.058456,1.7,4.05,-2.45,99.078742413,0.0979684335,0.979684335,6.8e-05,2.11e-05,5e-06,31.58,0
90778,117853655699739,5.058456,4.65,2.05,-1.45,98.5235879565,0.4898421675,-0.195936867,6.785e-05,2.09e-05,4.9e-06,31.58,0
90778,117853657063529,5.058456,6.2,-0.05,-1.4,98.360307234,1.044996624,-0.4245298785,6.78e-05,2.075e-05,4.85e-06,31.58,0
90778,117853658574266,5.058456,2.65,-3.2,-0.2,98.033745789,1.763431803,-0.8817159015,6.775e-05,2.06e-05,4.75e-06,31.58,0
90778,117853659561822,5.058456,0.1,-4.45,2.05,96.988749165,1.8614002365,-0.6204667455,6.77e-05,2.05e-05,4.7e-06,31.58,0
90778,117853660711689,5.058456,-2.95,-5.25,2.5,96.270313986,1.7307756585,-0.391873734,6.765e-05,2.04e-05,4.7e-06,31.58,0
90779,117853662013880,5.058456,-3.35,-5.55,0.6,95.029380495,1.0123404795,0.0979684335,6.755e-05,2.035e-05,4.65e-06,31.58,0
90779,117853663083429,5.058456,0.85,-4.05,-2.95,93.9517277265,0.0979684335,0.783747468,6.75e-05,2.03e-05,4.65e-06,31.72,0
90779,117853664349721,5.058456,3.55,-1.5,-6.75,93.4945417035,-0.1632807225,1.2082773465,6.745e-05,2.025e-05,4.6e-06,31.72,0
90779,117853665690185,5.060874,8.55,1.25,-9.55,93.200636403,-0.4245298785,1.6001510805,6.74e-05,2.02e-05,4.55e-06,31.58,0
90779,117853666729633,5.060874,10.7,3.55,-8.9,93.4945417035,-0.4898421675,1.828744092,6.735e-05,2.01e-05,4.5e-06,31.58,0
90779,117853668069678,5.060874,11.1,4.5,-5.6,93.6904785705,-0.261249156,2.0573371035,6.735e-05,1.995e-05,4.45e-06,31.58,0
90779,117853669322281,5.060874,14.2,2.15,-2.25,93.788447004,-0.783747468,2.0573371035,6.74e-05,1.99e-05,4.4e-06,31.58,0
90779,117853670590599,5.058456,12.1,0.05,0.7,93.919071582,-1.0123404795,1.9267125255,6.74e-05,1.98e-05,4.35e-06,31.58,0
90779,117853671736834,5.058456,9.4,-1.85,2.5,93.919071582,-0.979684335,1.30624578,6.745e-05,1.97e-05,4.35e-06,31.58,0
90779,117853673045031,5.060874,7.2,-2.0,2.15,93.984383871,-1.044996624,0.3592175895,6.745e-05,1.965e-05,4.3e-06,31.58,0
90779,117853674080638,5.060874,0.35,0.35,2.15,94.6701629055,-0.587810601,-0.65312289,6.745e-05,1.965e-05,4.3e-06,31.58,0
90779,117853675331774,5.063292,-3.6,1.8,1.3,95.1926612175,-0.391873734,-1.371558069,6.74e-05,1.96e-05,4.25e-06,31.58,0
90779,117853676731533,5.063292,-7.55,3.6,-0.8,95.551878807,-0.130624578,-1.9920248145,6.74e-05,1.95e-05,4.2e-06,31.58,0
90779,117853677727121,5.063292,-12.3,4.95,-1.65,95.943752541,0.0,-2.1226493925,6.74e-05,1.94e-05,4.2e-06,31.58,0
90779,117853679067235,5.060874,-14.0,4.9,-2.45,95.551878807,-0.718435179,-1.4695265025,6.75e-05,1.93e-05,4.15e-06,31.58,0
90780,117853680329686,5.060874,-14.65,4.65,-1.85,95.1926612175,-1.2082773465,-1.110308913,6.76e-05,1.915e-05,4.15e-06,31.58,0
90780,117853681619445,5.058456,-13.85,2.85,-0.7,95.0620366395,-2.220617826,-0.6204667455,6.775e-05,1.905e-05,4.1e-06,31.58,0
90780,117853682730061,5.058456,-13.0,0.9,-0.7,94.833443628,-3.4288951725,-0.261249156,6.79e-05,1.895e-05,4.1e-06,31.58,0
90780,117853684075205,5.058456,-13.6,0.8,-1.6,94.2782891715,-3.526863606,-0.261249156,6.8e-05,1.89e-05,4.1e-06,31.58,0
90780,117853685080919,5.058456,-15.55,2.6,-3.2,93.6904785705,-3.8860811955,-0.2285930115,6.805e-05,1.885e-05,4.15e-06,31.58,0
90780,117853686322767,5.060874,-15.25,5.2,-4.2,93.6904785705,-3.6248320395,0.2285930115,6.81e-05,1.885e-05,4.2e-06,31.58,0
90780,117853687740894,5.060874,-12.3,6.05,-4.3,93.723134715,-2.7104599935,0.2939053005,6.81e-05,1.885e-05,4.2e-06,31.58,0
90780,117853688972475,5.060874,-7.45,4.65,-3.65,93.984383871,-1.763431803,-0.0326561445,6.81e-05,1.88e-05,4.15e-06,31.58,0
90780,117853690071917,5.060874,-3.3,1.4,-3.25,94.180320738,0.0,-0.261249156,6.82e-05,1.86e-05,4.1e-06,31.58,0
90780,117853691315581,5.060874,-4.35,-1.35,-3.7,93.8211031485,1.436870358,-0.7510913235,6.835e-05,1.85e-05,4.05e-06,31.58,0
90780,117853692646127,5.060874,-7.6,-1.75,-4.5,93.4945417035,2.743116138,-0.587810601,6.86e-05,1.84e-05,3.95e-06,31.58,0
90780,117853693742076,5.060874,-12.15,-1.8,-5.25,93.6251662815,2.9717091495,-0.065312289,6.88e-05,1.84e-05,3.95e-06,31.58,0
90780,117853695068781,5.060874,-14.95,-1.85,-5.55,93.919071582,2.61249156,1.110308913,6.9e-05,1.835e-05,4e-06,31.58,0
90780,117853696315867,5.058456,-14.25,-0.9,-4.65,93.853759293,2.4492108375,1.6001510805,6.91e-05,1.835e-05,4e-06,31.58,0
90780,117853697318439,5.058456,-13.2,-1.15,-3.4,93.5598539925,1.632807225,2.0573371035,6.925e-05,1.835e-05,4.05e-06,31.58,0
90781,117853698614134,5.058456,-11.8,-0.1,-2.65,93.135324114,1.7960879475,2.3838985485,6.93e-05,1.835e-05,4.05e-06,31.58,0
90781,117853699998947,5.058456,-10.25,1.45,-1.85,92.1882959235,1.175621202,1.894056381,6.935e-05,1.835e-05,4.15e-06,31.58,0
90781,117853701066402,5.058456,-10.35,1.1,-2.2,91.829078334,0.7510913235,2.155305537,6.94e-05,1.84e-05,4.2e-06,31.58,0
90781,117853702322567,5.058456,-9.85,0.05,-3.2,91.894390623,0.457186023,1.632807225,6.945e-05,1.835e-05,4.2e-06,31.58,0
90781,117853703675532,5.058456,-7.8,-1.95,-4.1,91.5351730335,-0.4898421675,1.0776527685,6.955e-05,1.825e-05,4.2e-06,31.58,0
90781,117853704751996,5.058456,-5.5,-3.05,-5.25,91.7964221895,-0.065312289,0.522498312,6.97e-05,1.815e-05,4.2e-06,31.58,0
90781,117853706072904,5.058456,-1.9,-3.25,-5.1,92.0576713455,-0.4245298785,-0.2285930115,6.985e-05,1.805e-05,4.15e-06,31.58,0
90781,117853707324181,5.058456,0.7,-2.1,-4.05,92.220952068,-0.065312289,-0.4898421675,7e-05,1.795e-05,4.15e-06,31.72,0
90781,117853708579717,5.058456,2.2,-0.85,-3.8,92.9720433915,0.522498312,-0.6857790345,7.015e-05,1.8e-05,4.15e-06,31.72,0
90781,117853709756753,5.058456,2.5,-0.9,-2.45,93.39657327,0.587810601,-0.65312289,7.025e-05,1.8e-05,4.15e-06,31.72,0
90781,117853711020391,5.058456,2.6,-1.1,-2.3,93.592510137,1.240933491,-0.9470281905,7.03e-05,1.8e-05,4.2e-06,31.72,0
90781,117853712318321,5.058456,3.7,-1.45,-2.8,93.788447004,1.4042142135,-0.7510913235,7.04e-05,1.8e-05,4.25e-06,31.72,0
90781,117853713318029,5.058456,2.65,-1.35,-0.95,93.6251662815,1.763431803,-0.261249156,7.04e-05,1.8e-05,4.25e-06,31.72,0
90781,117853714701725,5.058456,-0.4,-0.55,-1.0,93.853759293,1.1429650575,-0.326561445,7.045e-05,1.8e-05,4.2e-06,31.58,0
90781,117853715762963,5.058456,-5.05,0.65,-0.3,94.2129768825,0.718435179,1.044996624,7.045e-05,1.8e-05,4.2e-06,31.58,0
90782,117853717074862,5.058456,-11.2,1.1,1.3,94.2129768825,0.522498312,1.9267125255,7.05e-05,1.8e-05,4.2e-06,31.58,0
90782,117853718578824,5.058456,-13.45,1.55,0.75,94.441569894,0.0,2.1226493925,7.055e-05,1.8e-05,4.2e-06,31.58,0
90782,117853719588100,5.058456,-12.45,2.2,1.25,94.2782891715,0.8164036125,3.396239028,7.07e-05,1.79e-05,4.15e-06,31.58,0
90782,117853720783713,5.058456,-10.3,3.05,1.5,93.788447004,0.9470281905,2.1879616815,7.085e-05,1.78e-05,4.15e-06,31.58,0
90782,117853722062926,5.058456,-6.7,4.15,0.75,93.461885559,1.110308913,1.2735896355,7.11e-05,1.76e-05,4.1e-06,31.58,0
90782,117853723341581,5.058456,-7.05,4.85,0.65,92.9720433915,1.436870358,0.587810601,7.14e-05,1.74e-05,4e-06,31.58,0
90782,117853724319428,5.058456,-8.3,4.3,1.1,92.5801696575,1.7960879475,-1.1429650575,7.15e-05,1.735e-05,4.05e-06,31.58,0
90782,117853725716603,5.058456,-9.3,2.4,0.6,92.416888935,2.285930115,-1.110308913,7.155e-05,1.745e-05,4.2e-06,31.58,0
90782,117853726781613,5.058456,-10.85,1.3,0.35,92.547513513,2.2532739705,-1.436870358,7.15e-05,1.765e-05,4.3e-06,31.58,0
90782,117853728073816,5.058456,-10.55,1.25,0.05,92.7761065245,2.3185862595,-1.3389019245,7.14e-05,1.78e-05,4.4e-06,31.58,0
90782,117853729284026,5.058456,-11.0,1.85,-0.65,93.0373556805,1.2082773465,-0.587810601,7.135e-05,1.795e-05,4.4e-06,31.58,0
90782,117853730624630,5.058456,-11.35,3.55,-0.9,93.331260981,0.6857790345,0.065312289,7.14e-05,1.805e-05,4.45e-06,31.58,0
90782,117853731778687,5.058456,-11.5,4.5,-1.2,93.657822426,0.2939053005,1.0123404795,7.145e-05,1.81e-05,4.45e-06,31.58,0
90782,117853733065443,5.058456,-11.5,4.3,-0.9,93.461885559,-0.1632807225,1.632807225,7.155e-05,1.81e-05,4.5e-06,31.58,0
90782,117853734323843,5.058456,-10.05,5.75,-1.25,93.331260981,-0.0326561445,2.1879616815,7.165e-05,1.815e-05,4.55e-06,31.58,0
90783,117853735321177,5.058456,-8.15,6.9,-0.9,93.265948692,-0.1632807225,2.5145231265,7.175e-05,1.825e-05,4.6e-06,31.58,0
90783,117853736748174,5.058456,-7.3,8.0,-0.6,92.547513513,0.195936867,2.4492108375,7.185e-05,1.84e-05,4.65e-06,31.58,0
90783,117853737790555,5.058456,-7.25,9.25,-1.5,92.808762669,0.1632807225,2.285930115,7.19e-05,1.855e-05,4.75e-06,31.58,0
90783,117853739196739,5.058456,-9.65,7.55,-1.45,93.331260981,0.65312289,1.6654633695,7.19e-05,1.865e-05,4.8e-06,31.58,0
90783,117853740323419,5.058456,-14.6,5.75,-2.05,93.6251662815,0.9470281905,0.522498312,7.19e-05,1.875e-05,4.85e-06,31.58,0
90783,117853741650473,5.058456,-17.8,4.0,-2.55,94.3436014605,0.4898421675,-0.4245298785,7.195e-05,1.88e-05,4.9e-06,31.58,0
90783,117853742797616,5.058456,-19.45,1.9,-2.1,94.180320738,0.261249156,-1.4042142135,7.195e-05,1.885e-05,4.95e-06,31.58,0
90783,117853744071731,5.058456,-19.15,1.6,-1.8,93.5598539925,-0.326561445,-1.7307756585,7.195e-05,1.885e-05,5e-06,31.58,0
90783,117853745323426,5.058456,-15.75,1.05,-1.15,92.6454819465,-0.5551544565,-1.5348387915,7.2e-05,1.885e-05,5.05e-06,31.58,0
90784,117853746328652,5.058456,-12.7,0.55,-0.25,91.9923590565,-0.195936867,-0.8164036125,7.2e-05,1.895e-05,5.15e-06,31.58,0
90784,117853747794690,5.058456,-11.25,1.05,0.45,91.4698607445,0.2939053005,-0.326561445,7.205e-05,1.9e-05,5.25e-06,31.58,0
90784,117853748890779,5.058456,-9.4,1.5,-0.25,91.045330866,0.718435179,-0.130624578,7.205e-05,1.9e-05,5.3e-06,31.58,0
90784,117853750077522,5.058456,-8.4,1.75,-0.95,91.502516889,0.783747468,0.2939053005,7.205e-05,1.905e-05,5.4e-06,31.58,0
90784,117853751322094,5.058456,-9.5,1.6,-1.45,91.633141467,0.587810601,0.2939053005,7.205e-05,1.905e-05,5.45e-06,31.58,0
90784,117853752681136,5.058456,-10.3,0.2,-1.8,92.025015201,0.587810601,0.783747468,7.2e-05,1.915e-05,5.5e-06,31.58,0
90784,117853753797129,5.058456,-12.9,-1.4,-0.5,92.7107942355,-0.0326561445,1.0776527685,7.195e-05,1.925e-05,5.55e-06,31.58,0
90784,117853755135777,5.058456,-15.9,-1.6,1.05,93.0373556805,-0.195936867,1.175621202,7.195e-05,1.935e-05,5.65e-06,31.58,0
90784,117853756322032,5.058456,-14.9,-1.0,1.95,93.39657327,-0.195936867,0.8817159015,7.19e-05,1.945e-05,5.7e-06,31.58,0
90784,117853757582946,5.058456,-11.3,0.2,2.75,93.4945417035,-0.6204667455,0.65312289,7.185e-05,1.95e-05,5.75e-06,31.58,0
90784,117853758841416,5.058456,-6.15,1.95,2.9,93.1679802585,0.0,0.326561445,7.175e-05,1.96e-05,5.8e-06,31.72,0
90784,117853759832953,5.058456,-1.35,2.45,2.35,92.3842327905,0.2285930115,-0.2939053005,7.165e-05,1.965e-05,5.85e-06,31.72,0
90784,117853761076966,5.058456,-0.4,2.55,2.05,91.7964221895,-0.065312289,-0.4898421675,7.155e-05,1.965e-05,5.85e-06,31.72,0
90784,117853762343607,5.060874,-3.05,2.65,1.1,91.4698607445,0.0326561445,-0.979684335,7.14e-05,1.965e-05,5.85e-06,31.72,0
90785,117853763708446,5.060874,-5.55,1.4,-0.45,91.4045484555,-0.2285930115,-1.044996624,7.13e-05,1.965e-05,5.85e-06,31.58,0
90785,117853764812217,5.060874,-8.15,0.35,-2.35,91.4698607445,-0.130624578,-0.65312289,7.115e-05,1.95e-05,5.75e-06,31.58,0
90785,117853766085983,5.060874,-8.05,-0.55,-3.25,91.3392361665,0.195936867,-0.326561445,7.105e-05,1.945e-05,5.65e-06,31.58,0
90785,117853767351507,5.060874,-5.9,-0.75,-3.95,91.175955444,0.2285930115,0.2939053005,7.09e-05,1.935e-05,5.55e-06,31.58,0
90785,117853768597336,5.060874,-4.15,0.8,-3.55,91.2086115885,0.2939053005,0.8164036125,7.075e-05,1.925e-05,5.45e-06,31.58,0
90785,117853769822980,5.060874,-0.7,2.4,-3.0,91.8617344785,0.1632807225,1.044996624,7.055e-05,1.915e-05,5.45e-06,31.58,0
90785,117853770843850,5.060874,0.2,4.2,-4.0,92.612825802,0.195936867,1.4042142135,7.035e-05,1.905e-05,5.45e-06,31.58,0
90785,117853772076339,5.058456,-0.1,4.1,-4.2,93.2332925475,0.4898421675,1.436870358,7.02e-05,1.89e-05,5.4e-06,31.58,0
90785,117853773346682,5.058456,1.25,3.45,-4.55,93.592510137,0.6204667455,1.4695265025,7.005e-05,1.88e-05,5.35e-06,31.58,0
90785,117853774726327,5.058456,1.35,2.9,-4.6,93.4292294145,0.457186023,1.632807225,6.995e-05,1.855e-05,5.25e-06,31.58,0
90785,117853775820042,5.058456,3.4,1.65,-3.15,93.1026679695,0.4898421675,1.4042142135,6.99e-05,1.845e-05,5.15e-06,31.58,0
90785,117853777091502,5.058456,6.95,1.8,-2.5,92.8414188135,0.1632807225,1.3389019245,6.985e-05,1.83e-05,5.1e-06,31.58,0
